tempo,axmpu,aympu,azmpu,gxmpu,gympu,gzmpu,mxmpu,mympu,mzmpu,axlsm,aylsm,azlsm,gxlsm,gylsm,gzlsm,mxlsm,mylsm,mzlsm,roll,pitch,yaw,temperatura_baro,pressao_baro,temperatura_pitot,pressao_pitot,RPI3 V,SERVO V,PWR V,PWR A,ADC2,ADC3,Longitude,Latitude,height_msl,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
5.157955,-0.17,-0.02,9.88,0.04,-0.00,0.01,41.27,9.88,-24.55,0.01,-0.07,9.72,-0.03,-0.11,0.01,25.75,-31.67,-11.54,-0.30,1.12,0.05,34.69,953.29,23.77,0.00,5031.00,33.00,0.00,26.00,16.00,22.00,-45.92980194,-23.24733734,618.41,0,0,0,0,0,0,0,0,
5.190777,-0.19,-0.06,9.97,0.04,-0.00,0.01,41.27,9.88,-24.55,0.01,-0.04,9.58,-0.03,-0.12,0.00,25.93,-31.90,-11.02,-0.30,1.12,0.05,34.69,953.29,23.77,-5.05,5028.00,33.00,0.00,28.00,16.00,24.00,-45.92980194,-23.24733734,618.41,0,0,0,0,0,0,0,0,
5.225575,-0.21,0.00,9.89,0.04,-0.00,0.01,41.27,9.88,-24.55,0.04,-0.01,9.71,-0.03,-0.11,0.01,26.10,-31.61,-10.67,-0.29,1.13,0.05,34.69,953.29,23.77,0.00,5034.00,33.00,0.00,28.00,18.00,24.00,-45.92980194,-23.24733734,618.41,0,0,0,0,0,0,0,0,
5.258609,-0.21,-0.10,9.96,0.04,0.00,0.01,41.27,9.88,-24.55,-0.01,-0.08,9.68,-0.03,-0.11,0.01,26.39,-31.96,-11.43,-0.29,1.13,0.05,34.69,953.29,23.77,-9.26,5040.00,33.00,0.00,26.00,18.00,24.00,-45.92980194,-23.24733734,618.41,0,0,0,0,0,0,0,0,
5.291522,-0.24,0.03,10.02,0.04,0.00,0.02,41.27,9.88,-24.55,0.05,-0.00,9.71,-0.02,-0.11,0.01,25.52,-31.73,-10.67,-0.29,1.14,0.05,34.69,953.29,23.77,-9.26,5046.00,33.00,0.00,28.00,18.00,24.00,-45.92980194,-23.24733734,618.41,0,0,0,0,0,0,0,0,
5.324335,-0.13,-0.03,9.93,0.04,0.00,0.01,41.27,9.88,-24.55,0.06,-0.02,9.69,-0.03,-0.12,0.00,25.87,-31.67,-10.90,-0.28,1.14,0.05,34.69,953.29,23.77,-9.26,5043.00,33.00,0.00,28.00,20.00,22.00,-45.92980194,-23.24733734,618.41,0,0,0,0,0,0,0,0,
5.359486,-0.15,-0.06,10.03,0.04,0.00,0.01,41.27,9.88,-24.55,0.04,0.03,9.67,-0.03,-0.12,0.01,26.27,-32.19,-12.12,-0.28,1.14,0.05,34.69,953.29,23.77,-5.05,5040.00,33.00,0.00,30.00,18.00,22.00,-45.92980194,-23.24733734,618.39,0,0,0,0,0,0,0,0,
5.392397,-0.22,-0.08,10.00,0.04,0.00,0.01,41.27,9.88,-24.55,0.01,-0.04,9.76,-0.03,-0.12,0.00,26.27,-32.13,-11.72,-0.28,1.14,0.05,34.69,953.29,23.77,-5.05,5040.00,33.00,0.00,26.00,20.00,22.00,-45.92980194,-23.24733734,618.39,0,0,0,0,0,0,0,0,
5.425669,-0.23,-0.11,9.92,0.04,0.00,0.01,41.27,9.88,-24.55,0.01,-0.03,9.69,-0.03,-0.11,0.00,25.46,-32.07,-11.60,-0.28,1.15,0.05,34.69,953.29,23.77,-5.05,5043.00,33.00,0.00,28.00,18.00,22.00,-45.92980194,-23.24733734,618.39,0,0,0,0,0,0,0,0,
5.459714,-0.26,-0.00,9.88,0.04,-0.00,0.01,41.27,9.88,-24.55,0.03,-0.01,9.69,-0.03,-0.11,0.01,25.29,-31.55,-11.43,-0.28,1.15,0.05,34.68,953.33,23.77,0.00,5046.00,33.00,0.00,30.00,18.00,24.00,-45.92980194,-23.24733734,618.39,0,0,0,0,0,0,0,0,
5.493112,-0.24,-0.10,9.97,0.04,0.00,0.01,41.27,9.88,-24.55,-0.00,-0.08,9.72,-0.03,-0.10,0.00,25.75,-31.09,-11.02,-0.29,1.15,0.05,34.68,953.33,23.77,-5.05,5046.00,33.00,0.00,30.00,16.00,24.00,-45.92980194,-23.24733734,618.39,0,0,0,0,0,0,0,0,
5.526595,-0.23,-0.03,9.99,0.04,-0.00,0.01,41.27,9.88,-24.55,-0.00,-0.07,9.67,-0.02,-0.11,0.01,25.81,-31.32,-11.95,-0.30,1.15,0.05,34.68,953.33,23.77,-5.05,5040.00,33.00,0.00,30.00,16.00,24.00,-45.92980194,-23.24733734,618.39,0,0,0,0,0,0,0,0,
5.559760,-0.14,-0.10,10.01,0.04,-0.00,0.01,41.27,9.88,-24.55,0.05,-0.04,9.71,-0.03,-0.11,0.00,26.62,-31.32,-11.77,-0.31,1.15,0.05,34.68,953.33,23.77,-5.05,5037.00,33.00,0.00,28.00,18.00,24.00,-45.92980194,-23.24733734,618.39,0,0,0,0,0,0,0,0,
5.593279,-0.24,-0.15,9.99,0.04,-0.00,0.01,41.27,9.88,-24.55,0.02,-0.06,9.69,-0.03,-0.11,0.01,26.04,-32.07,-11.08,-0.31,1.15,0.05,34.68,953.33,23.77,0.00,5034.00,33.00,0.00,28.00,20.00,24.00,-45.92980194,-23.24733734,618.39,0,0,0,0,0,0,0,0,
5.626080,-0.13,-0.03,9.91,0.04,0.00,0.01,41.27,9.88,-24.55,0.03,-0.04,9.68,-0.03,-0.12,0.01,26.27,-31.90,-11.48,-0.32,1.15,0.05,34.68,953.33,23.77,-5.05,5037.00,33.00,0.00,26.00,20.00,24.00,-45.92980194,-23.24733734,618.39,0,0,0,0,0,0,0,0,
5.660881,-0.17,0.00,10.01,0.04,0.00,0.01,41.27,9.88,-24.55,0.02,-0.05,9.63,-0.02,-0.12,0.01,25.87,-31.44,-12.06,-0.32,1.14,0.05,34.68,953.33,23.77,-5.05,5040.00,33.00,0.00,30.00,18.00,24.00,-45.92980194,-23.24733734,618.39,0,0,0,0,0,0,0,0,
5.693785,-0.18,0.00,10.01,0.04,0.00,0.01,41.27,9.88,-24.55,0.01,-0.04,9.70,-0.03,-0.11,0.01,25.58,-31.44,-11.54,-0.31,1.14,0.05,34.68,953.33,23.77,0.00,5040.00,33.00,0.00,32.00,18.00,24.00,-45.92980194,-23.24733734,618.39,0,0,0,0,0,0,0,0,
5.726886,-0.20,0.03,10.14,0.04,0.00,0.01,41.27,9.88,-24.55,0.02,-0.11,9.70,-0.03,-0.11,0.01,25.87,-31.55,-11.83,-0.30,1.15,0.05,34.68,953.33,23.77,-5.05,5043.00,33.00,0.00,32.00,20.00,22.00,-45.92980194,-23.24733734,618.39,0,0,0,0,0,0,0,0,
5.759848,-0.17,-0.03,9.84,0.04,0.00,0.01,41.27,9.88,-24.55,0.01,-0.00,9.68,-0.03,-0.11,0.00,26.33,-32.25,-12.01,-0.29,1.15,0.05,34.68,953.33,23.77,-5.05,5040.00,33.00,0.00,30.00,22.00,20.00,-45.92980194,-23.24733734,618.39,0,0,0,0,0,0,0,0,
5.792650,-0.23,-0.01,9.91,0.05,0.00,0.01,41.27,9.88,-24.55,0.03,-0.01,9.72,-0.03,-0.11,0.01,25.46,-31.78,-11.48,-0.28,1.15,0.05,34.68,953.33,23.77,-5.05,5043.00,33.00,0.00,26.00,20.00,20.00,-45.92980194,-23.24733734,618.39,0,0,0,0,0,0,0,0,
5.827660,-0.20,0.03,9.92,0.04,0.00,0.01,41.27,9.88,-24.55,0.02,0.03,9.71,-0.03,-0.11,0.01,25.58,-31.61,-11.60,-0.28,1.16,0.05,34.68,953.33,23.77,-5.05,5040.00,33.00,0.00,28.00,20.00,20.00,-45.92979813,-23.24733543,618.36,0,0,0,0,0,0,0,0,
5.860411,-0.16,0.01,10.07,0.04,0.00,0.01,41.27,9.88,-24.55,-0.01,-0.04,9.67,-0.03,-0.12,0.01,26.10,-31.84,-11.66,-0.27,1.16,0.05,34.68,953.33,23.77,-5.05,5037.00,33.00,0.00,28.00,16.00,24.00,-45.92979813,-23.24733543,618.36,0,0,0,0,0,0,0,0,
5.893235,-0.24,-0.08,9.98,0.04,-0.00,0.01,41.27,9.88,-24.55,-0.04,-0.03,9.69,-0.03,-0.11,0.01,25.46,-31.15,-11.08,-0.27,1.16,0.05,34.68,953.33,23.77,-5.05,5037.00,33.00,0.00,28.00,18.00,26.00,-45.92979813,-23.24733543,618.36,0,0,0,0,0,0,0,0,
5.928147,-0.21,-0.06,10.09,0.04,-0.00,0.01,41.09,10.41,-23.36,-0.00,-0.12,9.68,-0.03,-0.11,0.01,26.10,-31.73,-11.66,-0.28,1.16,0.05,34.68,953.33,23.77,-5.05,5040.00,33.00,0.00,26.00,24.00,24.00,-45.92979813,-23.24733543,618.36,0,0,0,0,0,0,0,0,
5.961042,-0.11,-0.17,10.00,0.04,0.01,0.01,41.09,10.41,-23.36,0.07,-0.10,9.68,-0.03,-0.11,0.00,25.93,-32.31,-11.48,-0.29,1.15,0.05,34.68,953.33,23.77,-5.05,5043.00,33.00,0.00,26.00,22.00,24.00,-45.92979813,-23.24733543,618.36,0,0,0,0,0,0,0,0,
5.994344,-0.14,-0.06,9.93,0.04,0.00,0.01,41.09,10.41,-23.36,0.01,-0.08,9.71,-0.03,-0.12,0.00,25.11,-31.96,-11.54,-0.30,1.15,0.06,34.68,953.33,23.77,-5.05,5040.00,33.00,0.00,30.00,22.00,24.00,-45.92979813,-23.24733543,618.36,0,0,0,0,0,0,0,0,
6.029024,-0.12,-0.12,9.98,0.04,0.00,0.01,41.09,10.41,-23.36,0.03,-0.08,9.63,-0.03,-0.11,0.01,25.93,-31.84,-11.66,-0.31,1.15,0.06,34.68,953.33,23.77,-5.05,5040.00,33.00,0.00,32.00,20.00,24.00,-45.92979813,-23.24733543,618.36,0,0,0,0,0,0,0,0,
6.061644,-0.13,-0.15,9.95,0.04,0.01,0.01,41.80,10.41,-22.68,0.09,-0.02,9.62,-0.03,-0.11,0.01,26.27,-31.67,-11.43,-0.32,1.14,0.06,34.68,953.33,23.77,0.00,5037.00,33.00,0.00,30.00,16.00,24.00,-45.92979813,-23.24733543,618.42,0,0,0,0,0,0,0,0,
6.094500,-0.17,-0.07,9.85,0.03,-0.00,0.01,41.80,10.41,-22.68,0.04,-0.02,9.65,-0.02,-0.11,0.00,25.17,-31.78,-11.66,-0.32,1.14,0.05,34.68,953.33,23.77,-5.05,5037.00,33.00,0.00,28.00,14.00,24.00,-45.92979813,-23.24733543,618.42,0,0,0,0,0,0,0,0,
6.129434,-0.22,-0.11,9.94,0.04,-0.00,0.01,41.80,10.41,-22.68,0.04,-0.04,9.70,-0.03,-0.11,0.01,25.93,-32.31,-11.95,-0.32,1.14,0.05,34.68,953.33,23.77,-5.05,5037.00,33.00,0.00,30.00,16.00,24.00,-45.92979813,-23.24733543,618.42,0,0,0,0,0,0,0,0,
6.162353,-0.20,-0.07,10.02,0.04,0.01,0.01,40.39,10.76,-22.00,0.01,0.03,9.69,-0.03,-0.10,0.00,25.69,-32.13,-12.18,-0.31,1.14,0.05,34.68,953.33,23.77,-5.05,5037.00,33.00,0.00,30.00,14.00,24.00,-45.92979813,-23.24733543,618.42,0,0,0,0,0,0,0,0,
6.195329,-0.21,0.04,9.95,0.04,0.00,0.01,40.39,10.76,-22.00,-0.00,-0.01,9.69,-0.03,-0.12,0.01,25.93,-31.20,-11.60,-0.30,1.14,0.05,34.68,953.33,23.77,-5.05,5040.00,33.00,0.00,32.00,16.00,22.00,-45.92979813,-23.24733543,618.42,0,0,0,0,0,0,0,0,
6.228257,-0.25,0.09,10.07,0.03,-0.00,0.01,40.39,10.76,-22.00,-0.00,-0.02,9.69,-0.03,-0.12,0.01,25.87,-30.86,-12.41,-0.30,1.15,0.06,34.68,953.33,23.77,-5.05,5040.00,33.00,0.00,30.00,16.00,22.00,-45.92979813,-23.24733543,618.42,0,0,0,0,0,0,0,0,
6.262606,-0.20,-0.09,10.14,0.04,0.01,0.01,40.39,10.76,-22.00,0.02,-0.01,9.61,-0.03,-0.10,0.01,25.69,-31.73,-12.35,-0.29,1.16,0.06,34.68,953.33,23.77,0.00,5040.00,33.00,0.00,28.00,18.00,22.00,-45.92979813,-23.24733543,618.42,0,0,0,0,0,0,0,0,
6.296835,-0.22,-0.04,9.94,0.04,0.00,0.01,41.27,9.88,-23.53,0.01,-0.04,9.58,-0.03,-0.11,0.01,25.52,-31.38,-11.08,-0.29,1.15,0.06,34.68,953.33,23.77,-5.05,5034.00,33.00,0.00,24.00,18.00,22.00,-45.92979431,-23.24733543,618.52,0,0,0,0,0,0,0,0,
6.329543,-0.27,0.00,9.89,0.04,-0.00,0.01,41.27,9.88,-23.53,0.02,-0.03,9.66,-0.03,-0.11,0.01,26.04,-31.90,-11.08,-0.29,1.15,0.06,34.68,953.33,23.77,-5.05,5034.00,33.00,0.00,28.00,18.00,24.00,-45.92979431,-23.24733543,618.52,0,0,0,0,0,0,0,0,
6.362452,-0.23,-0.05,10.02,0.03,0.00,0.01,41.27,9.88,-23.53,0.02,-0.07,9.78,-0.03,-0.12,0.01,25.52,-32.48,-11.95,-0.29,1.15,0.06,34.68,953.33,23.77,-5.05,5034.00,33.00,0.00,28.00,18.00,24.00,-45.92979431,-23.24733543,618.52,0,0,0,0,0,0,0,0,
6.395434,-0.22,-0.11,9.96,0.04,0.01,0.01,41.27,9.88,-23.53,0.05,-0.13,9.63,-0.03,-0.11,0.01,25.64,-32.36,-11.89,-0.30,1.14,0.06,34.68,953.33,23.77,-9.26,5043.00,33.00,0.00,32.00,16.00,24.00,-45.92979431,-23.24733543,618.52,0,0,0,0,0,0,0,0,
6.430337,-0.22,-0.10,10.01,0.04,0.00,0.01,40.21,10.23,-21.48,0.01,-0.03,9.72,-0.03,-0.11,0.00,26.22,-31.78,-11.43,-0.31,1.14,0.06,34.68,953.33,23.77,-5.05,5043.00,33.00,0.00,32.00,16.00,24.00,-45.92979431,-23.24733543,618.52,0,0,0,0,0,0,0,0,
6.463300,-0.21,-0.15,9.97,0.04,0.00,0.01,40.21,10.23,-21.48,-0.00,-0.06,9.72,-0.03,-0.12,0.01,25.87,-31.49,-11.19,-0.32,1.14,0.06,34.68,953.33,23.77,0.00,5046.00,33.00,0.00,32.00,16.00,24.00,-45.92979431,-23.24733543,618.52,0,0,0,0,0,0,0,0,
6.495822,-0.15,0.00,9.93,0.04,-0.00,0.01,40.21,10.23,-21.48,0.06,-0.02,9.66,-0.03,-0.11,0.00,25.64,-31.49,-11.77,-0.33,1.14,0.06,34.68,953.33,23.77,-5.05,5043.00,33.00,0.00,28.00,20.00,24.00,-45.92979431,-23.24733543,618.52,0,0,0,0,0,0,0,0,
6.529864,-0.31,-0.06,10.04,0.04,0.00,0.01,40.21,10.23,-21.48,-0.01,-0.04,9.71,-0.03,-0.11,0.00,25.98,-31.49,-11.72,-0.33,1.14,0.06,34.70,953.38,23.77,0.00,5037.00,33.00,0.00,30.00,16.00,22.00,-45.92979431,-23.24733543,618.52,0,0,0,0,0,0,0,0,
6.563153,-0.21,-0.13,10.09,0.04,0.01,0.01,40.21,10.23,-21.48,-0.00,-0.04,9.72,-0.03,-0.11,0.00,25.87,-30.68,-12.12,-0.33,1.14,0.06,34.70,953.38,23.77,-5.05,5028.00,33.00,0.00,30.00,14.00,24.00,-45.92979431,-23.24733353,618.56,0,0,0,0,0,0,0,0,
6.597212,-0.20,-0.00,9.98,0.04,0.00,0.01,40.21,10.23,-21.48,0.03,-0.00,9.72,-0.03,-0.11,0.01,26.45,-31.90,-11.89,-0.32,1.14,0.06,34.70,953.38,23.77,-5.05,5031.00,33.00,0.00,30.00,14.00,24.00,-45.92979431,-23.24733353,618.56,0,0,0,0,0,0,0,0,
6.630239,-0.29,-0.10,9.85,0.04,-0.00,0.01,40.21,10.23,-21.48,0.03,-0.00,9.55,-0.03,-0.12,0.00,27.20,-32.02,-11.89,-0.32,1.15,0.06,34.70,953.38,23.77,-5.05,5037.00,33.00,0.00,30.00,16.00,24.00,-45.92979431,-23.24733353,618.56,0,0,0,0,0,0,0,0,
6.663025,-0.11,-0.07,9.97,0.04,0.00,0.01,40.21,10.23,-21.48,-0.00,-0.02,9.66,-0.03,-0.11,0.00,25.64,-31.67,-11.19,-0.31,1.15,0.06,34.70,953.38,23.77,-5.05,5040.00,33.00,0.00,30.00,18.00,24.00,-45.92979431,-23.24733353,618.56,0,0,0,0,0,0,0,0,
6.698417,-0.25,-0.12,9.89,0.04,0.00,0.01,40.21,10.23,-21.48,0.06,0.04,9.63,-0.03,-0.11,0.01,25.64,-31.78,-11.77,-0.30,1.15,0.06,34.70,953.38,23.77,-5.05,5040.00,33.00,0.00,30.00,16.00,24.00,-45.92979431,-23.24733353,618.56,0,0,0,0,0,0,0,0,
6.731228,-0.21,-0.08,10.01,0.04,0.00,0.01,40.21,10.23,-21.48,0.02,-0.00,9.68,-0.03,-0.11,0.00,26.39,-31.67,-11.54,-0.29,1.14,0.06,34.70,953.38,23.77,0.00,5043.00,33.00,0.00,28.00,20.00,24.00,-45.92979431,-23.24733353,618.56,0,0,0,0,0,0,0,0,
6.764383,-0.18,0.01,10.01,0.04,0.00,0.01,40.21,10.23,-21.48,0.01,-0.00,9.65,-0.02,-0.11,0.01,26.62,-31.78,-11.77,-0.28,1.14,0.06,34.70,953.38,23.77,-5.05,5040.00,33.00,0.00,28.00,18.00,24.00,-45.92978668,-23.24733162,618.61,0,0,0,0,0,0,0,0,
6.797391,-0.24,-0.09,10.01,0.04,0.00,0.01,40.92,10.93,-23.53,-0.06,-0.04,9.66,-0.03,-0.10,0.01,26.22,-31.55,-12.35,-0.29,1.14,0.06,34.70,953.38,23.77,-5.05,5040.00,33.00,0.00,28.00,20.00,24.00,-45.92978668,-23.24733162,618.61,0,0,0,0,0,0,0,0,
6.832196,-0.23,0.01,9.90,0.04,0.00,0.01,40.92,10.93,-23.53,0.01,-0.07,9.72,-0.03,-0.11,0.00,26.16,-31.78,-10.79,-0.29,1.14,0.06,34.70,953.38,23.77,-5.05,5040.00,33.00,0.00,30.00,18.00,24.00,-45.92978668,-23.24733162,618.61,0,0,0,0,0,0,0,0,
6.865099,-0.15,-0.15,10.04,0.04,-0.00,0.01,40.92,10.93,-23.53,-0.00,-0.07,9.56,-0.03,-0.11,0.01,25.93,-31.78,-11.25,-0.29,1.14,0.06,34.70,953.38,23.77,-5.05,5043.00,33.00,0.00,30.00,20.00,24.00,-45.92978668,-23.24733162,618.61,0,0,0,0,0,0,0,0,
6.898024,-0.21,-0.14,9.95,0.04,0.00,0.01,40.92,10.93,-23.53,0.01,-0.06,9.66,-0.03,-0.11,0.00,26.22,-32.19,-11.60,-0.30,1.14,0.06,34.70,953.38,23.86,0.00,5046.00,33.00,0.00,28.00,18.00,24.00,-45.92978668,-23.24733162,618.61,0,0,0,0,0,0,0,0,
6.930857,-0.27,-0.04,10.08,0.04,0.00,0.02,41.80,10.41,-23.36,-0.06,-0.04,9.63,-0.03,-0.11,0.01,25.52,-31.38,-11.60,-0.31,1.14,0.06,34.70,953.38,23.86,-5.05,5043.00,33.00,0.00,30.00,20.00,24.00,-45.92978668,-23.24733162,618.61,0,0,0,0,0,0,0,0,
6.965564,-0.18,0.01,9.98,0.04,0.00,0.01,41.80,10.41,-23.36,0.03,-0.09,9.72,-0.03,-0.11,0.00,26.33,-32.25,-11.48,-0.31,1.14,0.06,34.70,953.38,23.86,-5.05,5037.00,33.00,0.00,28.00,18.00,24.00,-45.92978668,-23.24733162,618.69,0,0,0,0,0,0,0,0,
6.998303,-0.21,-0.15,9.97,0.04,-0.00,0.01,41.80,10.41,-23.36,0.06,-0.03,9.60,-0.02,-0.11,0.00,26.45,-31.44,-12.47,-0.32,1.14,0.06,34.70,953.38,23.77,-5.05,5037.00,33.00,0.00,26.00,16.00,22.00,-45.92978668,-23.24733162,618.69,0,0,0,0,0,0,0,0,
7.031190,-0.27,-0.09,9.89,0.03,0.00,0.01,41.80,10.41,-23.36,-0.02,-0.03,9.71,-0.03,-0.11,0.01,26.04,-31.84,-11.60,-0.33,1.15,0.06,34.70,953.38,23.77,-5.05,5034.00,33.00,0.00,26.00,18.00,22.00,-45.92978668,-23.24733162,618.69,0,0,0,0,0,0,0,0,
7.066239,-0.23,-0.23,10.10,0.04,0.00,0.02,40.21,10.93,-23.19,0.02,-0.10,9.60,-0.03,-0.11,0.01,26.27,-32.25,-11.43,-0.35,1.15,0.06,34.70,953.38,23.77,4.21,5037.00,33.00,0.00,28.00,18.00,24.00,-45.92978668,-23.24733162,618.69,0,0,0,0,0,0,0,0,
7.099491,-0.26,0.02,9.97,0.04,-0.00,0.01,40.21,10.93,-23.19,0.03,0.02,9.75,-0.03,-0.12,0.00,25.87,-31.90,-11.54,-0.35,1.14,0.06,34.70,953.38,23.77,0.00,5037.00,33.00,0.00,30.00,18.00,24.00,-45.92978668,-23.24733162,618.69,0,0,0,0,0,0,0,0,
7.132433,-0.14,-0.01,9.94,0.04,-0.00,0.01,40.21,10.93,-23.19,-0.01,-0.05,9.60,-0.03,-0.11,0.00,26.16,-31.84,-12.59,-0.33,1.14,0.07,34.70,953.38,23.77,4.21,5043.00,33.00,0.00,32.00,18.00,24.00,-45.92978668,-23.24733162,618.69,0,0,0,0,0,0,0,0,
7.165986,-0.17,0.04,9.85,0.03,0.00,0.01,40.56,11.64,-22.51,0.04,0.03,9.67,-0.03,-0.11,0.01,26.39,-31.44,-11.37,-0.33,1.13,0.06,34.70,953.38,23.77,-5.05,5040.00,33.00,0.00,32.00,16.00,22.00,-45.92978668,-23.24733162,618.69,0,0,0,0,0,0,0,0,
7.199478,-0.20,0.04,10.10,0.04,0.01,0.01,40.56,11.64,-22.51,0.01,-0.00,9.73,-0.03,-0.11,0.00,26.27,-31.90,-11.54,-0.31,1.13,0.06,34.70,953.38,23.77,-5.05,5037.00,33.00,0.00,28.00,22.00,22.00,-45.92978668,-23.24733162,618.69,0,0,0,0,0,0,0,0,
7.233942,-0.23,-0.10,9.95,0.04,0.00,0.01,40.56,11.64,-22.51,-0.02,-0.02,9.65,-0.03,-0.11,0.01,26.74,-32.31,-11.66,-0.30,1.13,0.05,34.70,953.38,23.77,-5.05,5028.00,33.00,0.00,26.00,20.00,24.00,-45.92978668,-23.24733162,618.69,0,0,0,0,0,0,0,0,
7.266842,-0.32,0.01,10.00,0.04,0.00,0.01,40.56,11.64,-22.51,-0.08,0.01,9.73,-0.03,-0.11,0.01,26.39,-32.31,-11.25,-0.29,1.15,0.05,34.70,953.38,23.77,-5.05,5028.00,33.00,0.00,26.00,20.00,24.00,-45.92978668,-23.24733162,618.69,0,0,0,0,0,0,0,0,
7.299627,-0.28,-0.09,10.04,0.04,0.00,0.01,40.56,11.64,-22.51,-0.02,-0.13,9.62,-0.03,-0.11,0.00,26.10,-31.96,-12.30,-0.29,1.15,0.06,34.70,953.38,23.77,0.00,5037.00,33.00,0.00,28.00,16.00,24.00,-45.92978668,-23.24733162,618.69,0,0,0,0,0,0,0,0,
7.332553,-0.26,-0.07,9.83,0.04,-0.00,0.02,40.56,11.64,-22.51,0.01,-0.07,9.43,-0.03,-0.11,0.01,26.04,-31.78,-11.95,-0.31,1.15,0.06,34.70,953.38,23.77,0.00,5046.00,33.00,0.00,24.00,18.00,20.00,-45.92978668,-23.24733162,618.69,0,0,0,0,0,0,0,0,
7.367523,-0.27,-0.16,9.28,0.04,0.00,0.02,40.56,11.64,-22.51,-0.00,-0.02,8.90,-0.03,-0.09,0.01,26.80,-31.84,-12.01,-0.30,1.16,0.07,34.70,953.38,23.77,-9.26,5043.00,33.00,0.00,26.00,16.00,20.00,-45.92978668,-23.24733162,618.69,0,0,0,0,0,0,0,0,
7.400418,-0.25,-0.18,9.30,0.04,0.01,0.01,40.56,11.64,-22.51,-0.01,-0.14,9.06,-0.03,-0.08,0.01,26.51,-32.60,-12.30,-0.33,1.16,0.07,34.70,953.38,23.77,-9.26,5040.00,33.00,0.00,26.00,18.00,22.00,-45.92978668,-23.24733162,618.69,0,0,0,0,0,0,0,0,
7.434820,-0.12,-0.08,9.78,0.04,0.01,0.00,39.51,9.88,-22.85,0.06,-0.00,9.52,-0.04,-0.11,-0.00,27.03,-31.96,-11.77,-0.33,1.13,0.07,34.70,953.38,23.77,-9.26,5040.00,33.00,0.00,28.00,16.00,24.00,-45.92978668,-23.24733162,618.74,0,0,0,0,0,0,0,0,
7.467655,-0.02,-0.26,10.07,0.04,-0.02,0.00,39.51,9.88,-22.85,0.15,-0.22,9.66,-0.03,-0.13,-0.00,26.04,-32.36,-11.83,-0.35,1.13,0.07,34.70,953.38,23.77,-5.05,5043.00,33.00,0.00,28.00,18.00,24.00,-45.92978668,-23.24733162,618.74,0,0,0,0,0,0,0,0,
7.500344,-0.12,-0.10,9.74,0.04,0.00,0.01,39.51,9.88,-22.85,-0.01,-0.07,9.50,-0.03,-0.11,-0.00,26.97,-31.90,-12.06,-0.37,1.14,0.07,34.70,953.38,23.77,-5.05,5043.00,33.00,0.00,28.00,16.00,24.00,-45.92978668,-23.24733162,618.74,0,0,0,0,0,0,0,0,
7.534310,-0.18,-0.04,9.79,0.04,0.02,0.01,39.51,9.88,-22.85,0.06,0.06,9.51,-0.03,-0.09,0.01,26.51,-32.07,-11.83,-0.36,1.12,0.07,34.70,953.38,23.77,-5.05,5043.00,33.00,0.00,30.00,18.00,22.00,-45.92978668,-23.24733162,618.74,0,0,0,0,0,0,0,0,
7.567276,-0.05,-0.03,9.96,0.04,0.00,0.01,39.51,9.88,-22.85,0.06,-0.07,9.61,-0.03,-0.12,0.00,26.56,-31.73,-12.24,-0.37,1.11,0.07,34.70,953.38,23.77,-5.05,5040.00,33.00,0.00,32.00,20.00,20.00,-45.92978668,-23.24733162,618.74,0,0,0,0,0,0,0,0,
7.600244,-0.18,0.09,9.79,0.04,-0.01,0.01,39.51,9.88,-22.85,0.06,0.11,9.49,-0.03,-0.12,0.00,26.22,-31.61,-11.43,-0.35,1.13,0.07,34.70,953.38,23.77,-5.05,5037.00,33.00,0.00,30.00,24.00,20.00,-45.92978668,-23.24733162,618.74,0,0,0,0,0,0,0,0,
7.634755,-0.36,-0.05,9.95,0.04,0.00,0.01,39.51,9.88,-22.85,0.01,-0.04,9.50,-0.03,-0.11,0.00,26.22,-31.26,-11.54,-0.33,1.14,0.07,34.71,953.30,23.77,-5.05,5037.00,33.00,0.00,28.00,20.00,22.00,-45.92978668,-23.24733162,618.74,0,0,0,0,0,0,0,0,
7.666763,-0.24,0.01,9.95,0.04,0.00,0.01,39.51,9.88,-22.85,0.01,0.11,9.75,-0.03,-0.12,0.01,26.62,-31.20,-11.60,-0.32,1.14,0.07,34.71,953.30,23.77,0.00,5028.00,33.00,0.00,26.00,20.00,24.00,-45.92978287,-23.24733162,618.81,0,0,0,0,0,0,0,0,
7.700498,-0.21,-0.01,9.95,0.04,-0.00,0.01,39.51,9.88,-22.85,0.04,-0.01,9.69,-0.03,-0.13,0.00,26.33,-31.84,-10.96,-0.29,1.14,0.07,34.71,953.30,23.77,-5.05,5028.00,33.00,0.00,28.00,22.00,24.00,-45.92978287,-23.24733162,618.81,0,0,0,0,0,0,0,0,
7.734994,-0.22,-0.07,9.84,0.04,-0.00,0.01,39.51,9.88,-22.85,-0.01,-0.06,9.59,-0.03,-0.11,0.00,25.87,-32.25,-11.48,-0.29,1.15,0.07,34.71,953.30,23.77,-5.05,5031.00,33.00,0.00,28.00,20.00,22.00,-45.92978287,-23.24733162,618.81,0,0,0,0,0,0,0,0,
