tempo,axmpu,aympu,azmpu,gxmpu,gympu,gzmpu,mxmpu,mympu,mzmpu,axlsm,aylsm,azlsm,gxlsm,gylsm,gzlsm,mxlsm,mylsm,mzlsm,roll,pitch,yaw,temperatura_baro,pressao_baro,temperatura_pitot,pressao_pitot,RPI3 V,SERVO V,PWR V,PWR A,ADC2,ADC3,Longitude,Latitude,height_msl,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
10.277699,-0.23,-0.14,10.04,0.04,0.00,0.01,39.51,11.64,-21.83,0.05,-0.10,9.66,-0.03,-0.11,0.01,27.90,-31.61,-11.89,-0.39,0.89,-0.07,33.70,953.22,24.06,0.00,5025.00,33.00,0.00,28.00,16.00,26.00,-45.92977905,-23.24739075,598.30,0,0,0,0,0,0,0,0,
10.311381,-0.18,-0.09,10.07,0.04,0.00,0.02,39.51,11.64,-21.83,0.05,-0.04,9.71,-0.03,-0.11,0.01,26.22,-31.32,-11.95,-0.40,0.89,-0.08,33.70,953.22,24.06,-5.05,5034.00,33.00,0.00,30.00,18.00,26.00,-45.92977905,-23.24739075,598.30,0,0,0,0,0,0,0,0,
10.345018,-0.07,-0.06,9.97,0.04,0.00,0.01,39.51,11.64,-21.83,0.02,-0.05,9.68,-0.03,-0.11,0.01,26.85,-31.61,-12.30,-0.40,0.89,-0.08,33.70,953.22,24.06,0.00,5037.00,44.00,0.00,32.00,16.00,28.00,-45.92977905,-23.24739075,598.30,0,0,0,0,0,0,0,0,
10.378697,-0.14,-0.07,10.07,0.04,-0.00,0.01,39.51,11.64,-21.83,0.04,-0.10,9.76,-0.03,-0.11,0.01,26.97,-32.07,-12.06,-0.40,0.89,-0.08,33.70,953.22,24.06,-5.05,5037.00,44.00,0.00,32.00,16.00,26.00,-45.92977905,-23.24739075,598.30,0,0,0,0,0,0,0,0,
10.410504,-0.12,-0.07,9.98,0.04,0.00,0.01,39.51,11.64,-21.83,0.04,0.01,9.67,-0.03,-0.10,0.01,26.80,-32.19,-11.25,-0.40,0.88,-0.08,33.70,953.22,24.06,-5.05,5037.00,44.00,0.00,32.00,16.00,24.00,-45.92977905,-23.24739075,598.30,0,0,0,0,0,0,0,0,
10.445867,-0.11,-0.03,10.03,0.04,-0.00,0.01,39.51,11.64,-21.83,0.02,-0.03,9.66,-0.03,-0.11,0.01,27.43,-32.13,-10.90,-0.40,0.89,-0.08,33.70,953.22,24.06,-5.05,5037.00,33.00,0.00,28.00,18.00,22.00,-45.92978287,-23.24739265,598.34,0,0,0,0,0,0,0,0,
10.477639,-0.11,-0.16,9.95,0.05,0.00,0.01,39.51,11.64,-21.83,0.03,-0.03,9.74,-0.03,-0.11,0.00,26.85,-31.38,-12.41,-0.40,0.88,-0.08,33.70,953.22,24.06,-5.05,5037.00,33.00,0.00,28.00,20.00,24.00,-45.92978287,-23.24739265,598.34,0,0,0,0,0,0,0,0,
10.511318,-0.12,-0.08,10.12,0.04,0.00,0.01,39.51,11.64,-21.83,0.04,-0.04,9.73,-0.03,-0.10,0.01,26.45,-31.55,-11.77,-0.40,0.88,-0.08,33.70,953.22,24.06,0.00,5037.00,33.00,0.00,28.00,18.00,24.00,-45.92978287,-23.24739265,598.34,0,0,0,0,0,0,0,0,
10.545095,-0.21,-0.01,10.01,0.04,-0.00,0.01,39.51,11.64,-21.83,0.11,-0.03,9.71,-0.03,-0.11,0.00,26.62,-31.96,-12.70,-0.40,0.88,-0.08,33.70,953.22,24.06,-5.05,5037.00,33.00,0.00,24.00,18.00,24.00,-45.92978287,-23.24739265,598.34,0,0,0,0,0,0,0,0,
10.578834,-0.15,-0.08,10.03,0.04,0.00,0.01,39.51,11.64,-21.83,0.04,-0.01,9.67,-0.03,-0.11,0.00,27.20,-31.44,-11.89,-0.40,0.88,-0.08,33.70,953.22,24.06,0.00,5037.00,44.00,0.00,26.00,18.00,24.00,-45.92978287,-23.24739265,598.34,0,0,0,0,0,0,0,0,
10.612588,-0.15,0.00,10.11,0.04,0.00,0.01,39.51,11.64,-21.83,0.02,-0.04,9.69,-0.03,-0.11,0.00,27.09,-31.55,-12.24,-0.39,0.88,-0.08,33.70,953.22,24.06,-5.05,5037.00,44.00,0.00,26.00,18.00,24.00,-45.92978287,-23.24739265,598.34,0,0,0,0,0,0,0,0,
10.644842,-0.08,-0.00,10.04,0.04,0.00,0.01,39.51,11.64,-21.83,0.01,-0.05,9.68,-0.03,-0.11,0.01,26.97,-31.49,-12.93,-0.39,0.88,-0.08,33.70,953.22,24.06,-9.26,5037.00,44.00,0.00,28.00,18.00,22.00,-45.92978287,-23.24739265,598.34,0,0,0,0,0,0,0,0,
10.679244,-0.19,-0.05,10.00,0.04,0.01,0.01,39.51,11.64,-21.83,0.03,-0.02,9.72,-0.03,-0.11,0.01,27.49,-31.32,-12.59,-0.40,0.88,-0.08,33.70,953.22,24.06,-5.05,5037.00,33.00,0.00,26.00,18.00,22.00,-45.92978287,-23.24739265,598.34,0,0,0,0,0,0,0,0,
10.712139,-0.14,-0.06,9.96,0.04,0.00,0.02,39.51,11.64,-21.83,0.04,-0.05,9.66,-0.03,-0.11,0.00,27.61,-31.90,-12.88,-0.40,0.87,-0.08,33.70,953.22,24.06,0.00,5022.00,33.00,0.00,26.00,18.00,22.00,-45.92978287,-23.24739265,598.34,0,0,0,0,0,0,0,0,
10.745784,-0.12,-0.01,9.95,0.04,0.00,0.01,39.51,11.64,-21.83,0.09,-0.00,9.67,-0.03,-0.11,0.00,27.32,-31.44,-12.12,-0.40,0.87,-0.08,33.70,953.22,24.06,-5.05,5025.00,33.00,0.00,26.00,16.00,24.00,-45.92978287,-23.24739265,598.34,0,0,0,0,0,0,0,0,
10.779457,-0.20,-0.11,10.05,0.04,0.00,0.01,39.51,11.64,-21.83,0.06,-0.05,9.69,-0.03,-0.11,0.00,27.09,-31.73,-11.77,-0.40,0.88,-0.08,33.70,953.22,24.06,0.00,5028.00,33.00,0.00,28.00,16.00,24.00,-45.92978287,-23.24739265,598.34,0,0,0,0,0,0,0,0,
10.813729,-0.12,-0.11,9.96,0.04,0.00,0.01,39.51,11.64,-21.83,0.02,-0.06,9.71,-0.03,-0.11,0.00,27.20,-31.78,-12.18,-0.40,0.88,-0.09,33.71,953.24,24.06,0.00,5037.00,33.00,0.00,30.00,16.00,24.00,-45.92978287,-23.24739265,598.34,0,0,0,0,0,0,0,0,
10.846549,-0.20,0.08,10.01,0.04,0.00,0.01,39.51,11.64,-21.83,0.01,-0.02,9.76,-0.03,-0.10,0.01,27.38,-31.67,-12.35,-0.40,0.87,-0.09,33.71,953.24,24.06,-5.05,5034.00,33.00,0.00,28.00,20.00,26.00,-45.92978287,-23.24739265,598.38,0,0,0,0,0,0,0,0,
10.880218,-0.16,-0.20,10.05,0.04,0.00,0.01,39.51,11.64,-21.83,0.06,-0.01,9.76,-0.03,-0.10,0.00,27.14,-32.19,-12.12,-0.40,0.87,-0.08,33.71,953.24,24.06,0.00,5034.00,33.00,0.00,26.00,24.00,26.00,-45.92978287,-23.24739265,598.38,0,0,0,0,0,0,0,0,
10.913334,-0.17,-0.08,10.11,0.04,0.00,0.01,39.51,11.64,-21.83,0.03,-0.08,9.68,-0.03,-0.11,0.01,26.91,-31.84,-12.35,-0.40,0.87,-0.08,33.71,953.24,24.06,-5.05,5028.00,33.00,0.00,26.00,22.00,26.00,-45.92978287,-23.24739265,598.38,0,0,0,0,0,0,0,0,
10.946118,-0.19,-0.03,9.95,0.04,-0.00,0.01,39.51,11.64,-21.83,0.04,-0.01,9.66,-0.03,-0.11,0.01,27.38,-31.67,-12.70,-0.41,0.88,-0.09,33.71,953.24,24.06,-5.05,5028.00,33.00,0.00,26.00,22.00,24.00,-45.92978287,-23.24739456,598.42,0,0,0,0,0,0,0,0,
10.979868,-0.15,0.01,10.06,0.04,0.00,0.01,39.51,11.64,-21.83,0.06,-0.04,9.66,-0.03,-0.12,0.01,27.26,-31.55,-12.35,-0.41,0.88,-0.09,33.71,953.24,24.06,-5.05,5025.00,33.00,0.00,28.00,22.00,22.00,-45.92978287,-23.24739456,598.42,0,0,0,0,0,0,0,0,
11.013517,-0.16,-0.08,10.19,0.04,0.00,0.01,39.51,11.64,-21.83,0.03,-0.02,9.68,-0.03,-0.11,0.00,26.68,-31.67,-12.12,-0.41,0.88,-0.09,33.71,953.24,24.06,-5.05,5034.00,33.00,0.00,28.00,20.00,24.00,-45.92978287,-23.24739456,598.42,0,0,0,0,0,0,0,0,
11.047239,-0.21,-0.04,10.04,0.04,0.00,0.01,39.51,11.64,-21.83,0.06,-0.03,9.73,-0.03,-0.11,0.00,27.32,-31.38,-12.18,-0.42,0.88,-0.09,33.71,953.24,24.06,-5.05,5037.00,33.00,0.00,30.00,20.00,24.00,-45.92978287,-23.24739456,598.42,0,0,0,0,0,0,0,0,
11.080920,-0.16,-0.09,10.17,0.04,-0.00,0.01,39.51,11.64,-21.83,0.03,-0.10,9.73,-0.03,-0.11,0.00,26.91,-32.07,-11.54,-0.42,0.88,-0.09,33.71,953.24,24.06,-5.05,5037.00,33.00,0.00,30.00,24.00,24.00,-45.92978287,-23.24739456,598.42,0,0,0,0,0,0,0,0,
11.114715,-0.11,-0.12,9.90,0.04,0.00,0.01,39.51,11.64,-21.83,0.04,-0.07,9.62,-0.03,-0.11,0.00,26.85,-31.55,-11.37,-0.41,0.88,-0.09,33.71,953.24,24.06,0.00,5034.00,33.00,0.00,28.00,24.00,22.00,-45.92978287,-23.24739456,598.42,0,0,0,0,0,0,0,0,
11.147933,-0.12,-0.12,10.04,0.03,0.00,0.01,40.21,10.23,-22.51,0.09,-0.11,9.76,-0.02,-0.11,0.01,26.80,-31.61,-11.48,-0.41,0.88,-0.09,33.71,953.24,24.06,0.00,5031.00,33.00,0.00,30.00,22.00,24.00,-45.92978287,-23.24739456,598.42,0,0,0,0,0,0,0,0,
11.181771,-0.14,0.01,9.99,0.04,0.00,0.01,40.21,10.23,-22.51,0.03,-0.05,9.73,-0.03,-0.11,0.00,27.32,-31.78,-11.83,-0.41,0.88,-0.09,33.71,953.24,24.06,0.00,5025.00,33.00,0.00,30.00,18.00,24.00,-45.92978668,-23.24739647,598.58,0,0,0,0,0,0,0,0,
11.215411,-0.14,0.01,10.16,0.04,0.00,0.02,40.21,10.23,-22.51,0.04,-0.13,9.66,-0.03,-0.10,0.00,26.68,-31.84,-11.31,-0.41,0.88,-0.09,33.71,953.24,24.06,-5.05,5031.00,33.00,0.00,32.00,16.00,24.00,-45.92978668,-23.24739647,598.58,0,0,0,0,0,0,0,0,
11.247173,-0.13,-0.01,9.93,0.04,-0.00,0.01,40.21,10.23,-22.51,0.06,-0.03,9.71,-0.03,-0.11,0.01,26.80,-31.84,-11.54,-0.41,0.88,-0.09,33.71,953.24,24.06,-5.05,5025.00,33.00,0.00,32.00,16.00,24.00,-45.92978668,-23.24739647,598.58,0,0,0,0,0,0,0,0,
11.280889,-0.04,0.01,10.09,0.04,-0.00,0.01,40.21,10.23,-22.51,0.06,-0.02,9.76,-0.03,-0.10,0.00,27.38,-31.90,-11.72,-0.40,0.88,-0.10,33.71,953.24,24.06,-5.05,5034.00,33.00,0.00,32.00,18.00,22.00,-45.92978668,-23.24739647,598.58,0,0,0,0,0,0,0,0,
11.314583,-0.13,-0.10,9.92,0.04,0.00,0.01,40.21,10.23,-22.51,0.07,-0.10,9.66,-0.03,-0.11,0.01,26.45,-31.49,-12.30,-0.40,0.88,-0.10,33.71,953.24,24.06,-5.05,5028.00,33.00,0.00,32.00,18.00,22.00,-45.92978668,-23.24739647,598.58,0,0,0,0,0,0,0,0,
11.348252,-0.08,-0.05,9.99,0.04,-0.00,0.01,40.21,10.23,-22.51,0.01,-0.04,9.77,-0.03,-0.11,0.01,26.91,-31.73,-12.30,-0.40,0.88,-0.10,33.71,953.24,24.06,-5.05,5037.00,33.00,0.00,30.00,20.00,22.00,-45.92978668,-23.24739647,598.58,0,0,0,0,0,0,0,0,
11.382480,-0.17,-0.10,9.90,0.04,0.00,0.01,40.21,10.23,-22.51,0.04,-0.06,9.73,-0.02,-0.11,0.00,27.14,-31.78,-12.06,-0.40,0.88,-0.10,33.71,953.24,24.06,-5.05,5037.00,33.00,0.00,30.00,24.00,22.00,-45.92978668,-23.24739647,598.58,0,0,0,0,0,0,0,0,
11.416226,-0.09,-0.08,10.18,0.04,0.00,0.01,40.21,10.23,-22.51,0.06,-0.01,9.61,-0.03,-0.11,0.01,27.49,-31.73,-12.24,-0.40,0.88,-0.10,33.71,953.24,24.06,-9.26,5037.00,33.00,0.00,30.00,22.00,20.00,-45.92978668,-23.24739647,598.64,0,0,0,0,0,0,0,0,
11.449956,-0.13,-0.06,10.04,0.04,0.00,0.01,40.21,10.23,-22.51,0.01,-0.04,9.68,-0.03,-0.11,0.01,27.14,-31.61,-11.72,-0.40,0.88,-0.10,33.71,953.24,24.06,-5.05,5037.00,33.00,0.00,32.00,20.00,22.00,-45.92978668,-23.24739647,598.64,0,0,0,0,0,0,0,0,
11.481680,-0.17,-0.05,10.07,0.04,0.00,0.01,40.21,10.23,-22.51,0.11,-0.07,9.68,-0.03,-0.11,0.01,27.20,-31.73,-11.54,-0.40,0.88,-0.10,33.71,953.24,24.06,-9.26,5034.00,33.00,0.00,32.00,16.00,22.00,-45.92978668,-23.24739647,598.64,0,0,0,0,0,0,0,0,
11.515554,-0.20,-0.07,10.00,0.04,0.00,0.02,40.21,10.23,-22.51,0.05,-0.06,9.75,-0.03,-0.11,0.01,27.32,-32.13,-11.66,-0.40,0.88,-0.10,33.71,953.24,24.06,0.00,5037.00,33.00,0.00,32.00,18.00,24.00,-45.92978668,-23.24739647,598.64,0,0,0,0,0,0,0,0,
11.549424,-0.13,-0.03,9.94,0.04,-0.00,0.01,40.21,10.23,-22.51,0.02,-0.08,9.66,-0.03,-0.11,0.00,26.62,-32.65,-11.77,-0.40,0.88,-0.10,33.71,953.24,24.06,0.00,5031.00,33.00,0.00,32.00,16.00,22.00,-45.92978668,-23.24739647,598.64,0,0,0,0,0,0,0,0,
11.583147,-0.08,-0.03,9.98,0.04,0.00,0.01,40.21,10.23,-22.51,0.04,-0.04,9.65,-0.03,-0.11,0.00,27.38,-31.84,-12.35,-0.40,0.88,-0.10,33.71,953.24,24.06,0.00,5037.00,33.00,0.00,30.00,16.00,22.00,-45.92978668,-23.24739647,598.64,0,0,0,0,0,0,0,0,
11.615058,-0.08,-0.05,9.97,0.04,-0.00,0.01,40.21,10.23,-22.51,0.04,-0.06,9.63,-0.03,-0.11,0.01,26.85,-30.97,-11.66,-0.40,0.88,-0.10,33.71,953.24,24.06,-5.05,5034.00,33.00,0.00,28.00,18.00,20.00,-45.92978668,-23.24739647,598.64,0,0,0,0,0,0,0,0,
11.649471,-0.09,-0.11,9.96,0.03,0.00,0.02,42.86,9.70,-23.02,0.04,-0.04,9.73,-0.03,-0.11,0.01,27.67,-31.61,-12.47,-0.40,0.89,-0.10,33.71,953.24,24.06,-5.05,5034.00,33.00,0.00,28.00,20.00,22.00,-45.92978668,-23.24739647,598.64,0,0,0,0,0,0,0,0,
11.682756,-0.23,-0.09,9.97,0.04,0.01,0.01,42.86,9.70,-23.02,0.04,-0.06,9.66,-0.03,-0.10,0.01,27.03,-31.44,-11.77,-0.39,0.89,-0.10,33.71,953.24,24.06,-5.05,5028.00,44.00,0.00,26.00,22.00,22.00,-45.92978668,-23.24739647,598.64,0,0,0,0,0,0,0,0,
11.716462,-0.11,-0.09,9.97,0.04,0.00,0.01,42.86,9.70,-23.02,0.06,-0.06,9.64,-0.03,-0.12,0.01,26.97,-31.49,-12.18,-0.39,0.89,-0.10,33.71,953.24,24.06,0.00,5031.00,44.00,0.00,28.00,22.00,24.00,-45.92978668,-23.24739647,598.64,0,0,0,0,0,0,0,0,
11.750171,-0.16,-0.09,10.10,0.04,0.00,0.01,42.86,9.70,-23.02,0.05,0.01,9.63,-0.03,-0.12,0.01,27.03,-31.49,-12.12,-0.39,0.88,-0.10,33.71,953.24,24.06,-5.05,5037.00,33.00,0.00,28.00,22.00,24.00,-45.92978668,-23.24739647,598.64,0,0,0,0,0,0,0,0,
11.783812,-0.16,-0.05,10.05,0.04,0.00,0.02,42.86,9.70,-23.02,0.01,0.05,9.63,-0.03,-0.11,0.01,27.09,-31.84,-11.95,-0.39,0.89,-0.10,33.71,953.24,24.06,0.00,5043.00,33.00,0.00,30.00,24.00,24.00,-45.92978668,-23.24739647,598.64,0,0,0,0,0,0,0,0,
11.817470,-0.14,-0.14,9.98,0.04,0.00,0.01,42.86,9.70,-23.02,0.04,-0.06,9.72,-0.03,-0.11,0.00,27.32,-31.78,-11.43,-0.39,0.89,-0.10,33.71,953.24,24.06,-9.26,5040.00,33.00,0.00,30.00,24.00,24.00,-45.92978668,-23.24739647,598.64,0,0,0,0,0,0,0,0,
11.849453,-0.20,-0.08,10.05,0.04,0.00,0.02,42.86,9.70,-23.02,0.04,-0.01,9.69,-0.03,-0.11,0.00,27.26,-31.84,-11.66,-0.40,0.89,-0.10,33.69,953.23,24.06,-9.26,5040.00,33.00,0.00,30.00,24.00,24.00,-45.92978668,-23.24739647,598.64,0,0,0,0,0,0,0,0,
11.883520,-0.12,-0.00,10.03,0.04,0.00,0.01,42.86,9.70,-23.02,0.06,-0.05,9.63,-0.03,-0.11,0.01,26.97,-30.91,-12.24,-0.40,0.90,-0.10,33.69,953.23,24.06,-5.05,5028.00,33.00,0.00,28.00,20.00,24.00,-45.92978668,-23.24739647,598.72,0,0,0,0,0,0,0,0,
11.917880,-0.07,0.05,10.05,0.04,0.00,0.01,42.86,9.70,-23.02,-0.00,-0.07,9.70,-0.03,-0.11,0.01,28.01,-31.15,-11.83,-0.40,0.90,-0.10,33.69,953.23,24.06,-5.05,5028.00,33.00,0.00,30.00,18.00,24.00,-45.92978668,-23.24739647,598.72,0,0,0,0,0,0,0,0,
11.950183,-0.17,-0.16,10.08,0.04,0.01,0.01,42.86,9.70,-23.02,0.03,-0.03,9.64,-0.03,-0.11,0.01,26.97,-31.09,-11.83,-0.40,0.89,-0.10,33.69,953.23,24.06,0.00,5022.00,33.00,0.00,26.00,16.00,24.00,-45.92978668,-23.24739647,598.72,0,0,0,0,0,0,0,0,
11.983721,-0.04,-0.12,10.07,0.04,0.00,0.01,42.86,9.70,-23.02,0.04,-0.02,9.69,-0.03,-0.11,0.00,26.68,-31.26,-11.43,-0.40,0.90,-0.09,33.69,953.23,24.06,-5.05,5034.00,33.00,0.00,30.00,16.00,24.00,-45.92978668,-23.24739647,598.72,0,0,0,0,0,0,0,0,
12.017547,-0.18,-0.02,9.99,0.04,0.00,0.01,42.86,9.70,-23.02,0.03,-0.03,9.65,-0.03,-0.11,0.00,27.38,-31.55,-12.53,-0.40,0.90,-0.09,33.69,953.23,24.06,-5.05,5034.00,33.00,0.00,30.00,18.00,24.00,-45.92978668,-23.24739647,598.72,0,0,0,0,0,0,0,0,
12.051247,-0.07,-0.03,9.96,0.04,-0.00,0.01,40.04,10.41,-22.68,0.02,-0.06,9.62,-0.03,-0.11,0.01,27.26,-31.55,-11.83,-0.40,0.89,-0.10,33.69,953.23,24.06,-5.05,5037.00,33.00,0.00,32.00,16.00,20.00,-45.92978668,-23.24739647,598.72,0,0,0,0,0,0,0,0,
12.084791,-0.14,0.01,9.92,0.04,0.00,0.01,40.04,10.41,-22.68,-0.00,-0.01,9.68,-0.03,-0.11,0.01,27.20,-32.48,-12.01,-0.40,0.89,-0.10,33.69,953.23,24.06,-9.26,5034.00,33.00,0.00,30.00,20.00,20.00,-45.92978668,-23.24739647,598.72,0,0,0,0,0,0,0,0,
12.118826,-0.30,-0.07,10.07,0.04,0.00,0.01,40.04,10.41,-22.68,0.02,-0.04,9.63,-0.02,-0.11,0.01,26.56,-31.44,-11.95,-0.40,0.89,-0.10,33.69,953.23,24.06,0.00,5034.00,33.00,0.00,30.00,20.00,24.00,-45.92978668,-23.24739647,598.72,0,0,0,0,0,0,0,0,
12.151590,-0.18,-0.09,9.95,0.04,0.00,0.01,40.04,10.41,-22.68,0.04,-0.04,9.58,-0.03,-0.11,0.01,26.85,-31.73,-11.37,-0.39,0.90,-0.10,33.69,953.23,24.06,-5.05,5037.00,33.00,0.00,26.00,20.00,24.00,-45.92979050,-23.24739838,598.82,0,0,0,0,0,0,0,0,
12.185191,-0.10,-0.00,10.02,0.04,-0.00,0.02,40.04,10.41,-22.68,0.03,-0.01,9.66,-0.03,-0.11,0.01,27.49,-31.90,-11.83,-0.39,0.90,-0.09,33.69,953.23,24.06,-5.05,5037.00,33.00,0.00,26.00,16.00,22.00,-45.92979050,-23.24739838,598.82,0,0,0,0,0,0,0,0,
12.219063,-0.16,-0.09,9.96,0.04,0.00,0.01,40.04,10.41,-22.68,0.06,-0.10,9.74,-0.02,-0.10,0.01,26.74,-31.61,-11.83,-0.39,0.90,-0.10,33.69,953.23,24.06,-9.26,5037.00,33.00,0.00,26.00,18.00,22.00,-45.92979050,-23.24739838,598.82,0,0,0,0,0,0,0,0,
12.252862,-0.14,0.04,9.97,0.04,0.00,0.01,40.04,10.41,-22.68,0.04,0.02,9.66,-0.03,-0.10,0.01,26.97,-31.84,-12.06,-0.39,0.90,-0.10,33.69,953.23,24.06,-9.26,5037.00,33.00,0.00,26.00,18.00,24.00,-45.92979050,-23.24739838,598.82,0,0,0,0,0,0,0,0,
12.286531,-0.14,-0.02,9.96,0.04,-0.00,0.01,40.04,10.41,-22.68,0.05,-0.06,9.67,-0.03,-0.11,0.01,26.74,-32.02,-12.88,-0.39,0.89,-0.10,33.69,953.23,24.06,-9.26,5034.00,44.00,0.00,28.00,20.00,24.00,-45.92979050,-23.24739838,598.82,0,0,0,0,0,0,0,0,
12.318337,-0.19,-0.17,9.95,0.04,-0.00,0.01,40.04,10.41,-22.68,0.04,-0.05,9.66,-0.03,-0.11,0.01,26.80,-31.55,-11.72,-0.40,0.89,-0.10,33.69,953.23,24.06,0.00,5034.00,44.00,0.00,30.00,18.00,24.00,-45.92979050,-23.24739838,598.82,0,0,0,0,0,0,0,0,
12.353582,-0.12,-0.07,10.00,0.04,0.00,0.01,40.04,10.41,-22.68,-0.01,-0.05,9.61,-0.03,-0.11,0.01,27.14,-31.03,-11.66,-0.40,0.89,-0.10,33.69,953.23,24.06,0.00,5034.00,44.00,0.00,30.00,18.00,22.00,-45.92979050,-23.24739838,598.82,0,0,0,0,0,0,0,0,
12.385474,-0.18,-0.04,9.97,0.04,0.00,0.01,40.04,10.41,-22.68,0.04,0.01,9.62,-0.03,-0.11,0.01,27.14,-30.57,-11.95,-0.39,0.89,-0.10,33.69,953.23,24.06,0.00,5031.00,33.00,0.00,26.00,18.00,24.00,-45.92979050,-23.24739838,598.82,0,0,0,0,0,0,0,0,
12.420049,-0.12,-0.11,9.95,0.04,0.00,0.01,40.04,10.41,-22.68,0.04,-0.05,9.65,-0.02,-0.11,0.01,27.09,-31.84,-11.83,-0.39,0.89,-0.10,33.69,953.23,24.06,-5.05,5025.00,33.00,0.00,26.00,20.00,24.00,-45.92979050,-23.24739838,598.82,0,0,0,0,0,0,0,0,
12.453727,-0.18,0.01,10.07,0.04,0.00,0.01,40.04,10.41,-22.68,0.12,-0.01,9.62,-0.03,-0.11,0.01,27.20,-31.32,-12.59,-0.40,0.89,-0.10,33.69,953.23,24.06,-5.05,5025.00,33.00,0.00,30.00,18.00,24.00,-45.92979050,-23.24739838,598.82,0,0,0,0,0,0,0,0,
12.487348,-0.17,-0.16,9.94,0.04,0.00,0.01,40.04,10.41,-22.68,0.06,-0.01,9.78,-0.02,-0.11,0.01,26.22,-31.96,-11.72,-0.40,0.89,-0.10,33.69,953.23,24.06,-5.05,5028.00,33.00,0.00,30.00,20.00,24.00,-45.92979050,-23.24739838,598.82,0,0,0,0,0,0,0,0,
12.519131,-0.12,-0.10,10.01,0.04,0.00,0.01,40.04,10.41,-22.68,0.01,-0.04,9.63,-0.03,-0.11,0.00,27.09,-31.78,-11.37,-0.40,0.88,-0.10,33.69,953.23,24.06,-5.05,5037.00,33.00,0.00,30.00,20.00,24.00,-45.92979050,-23.24739838,598.82,0,0,0,0,0,0,0,0,
12.553357,-0.22,-0.17,10.06,0.05,-0.00,0.01,40.04,10.41,-22.68,0.05,-0.02,9.63,-0.02,-0.11,0.00,26.62,-31.38,-11.66,-0.40,0.88,-0.10,33.69,953.23,24.06,0.00,5040.00,33.00,0.00,30.00,22.00,24.00,-45.92979050,-23.24739838,598.82,0,0,0,0,0,0,0,0,
12.587086,-0.16,-0.02,9.94,0.04,-0.00,0.01,40.04,10.41,-22.68,0.07,-0.11,9.74,-0.02,-0.11,0.00,26.39,-31.03,-12.30,-0.40,0.88,-0.10,33.69,953.23,24.06,0.00,5043.00,33.00,0.00,32.00,20.00,24.00,-45.92979050,-23.24739838,598.82,0,0,0,0,0,0,0,0,
12.621446,-0.11,-0.08,10.00,0.04,0.00,0.01,40.04,10.41,-22.68,0.09,-0.03,9.66,-0.03,-0.11,-0.00,27.26,-31.78,-12.70,-0.40,0.88,-0.10,33.69,953.23,24.06,0.00,5037.00,33.00,0.00,32.00,20.00,24.00,-45.92979050,-23.24739838,599.08,0,0,0,0,0,0,0,0,
12.653181,-0.21,-0.08,10.06,0.04,0.00,0.01,39.51,9.52,-24.89,0.04,-0.08,9.66,-0.03,-0.11,0.01,27.26,-30.91,-12.64,-0.40,0.88,-0.10,33.69,953.23,24.06,-5.05,5034.00,44.00,0.00,26.00,20.00,24.00,-45.92979050,-23.24739838,599.08,0,0,0,0,0,0,0,0,
12.686845,-0.16,-0.15,9.91,0.04,0.00,0.02,39.51,9.52,-24.89,0.09,-0.04,9.66,-0.02,-0.11,0.00,26.16,-31.96,-12.24,-0.40,0.87,-0.10,33.69,953.23,24.06,-5.05,5034.00,44.00,0.00,30.00,20.00,24.00,-45.92979050,-23.24739838,599.08,0,0,0,0,0,0,0,0,
12.720509,-0.15,-0.11,10.07,0.04,-0.00,0.01,39.51,9.52,-24.89,-0.00,-0.04,9.66,-0.03,-0.11,0.01,27.14,-32.48,-11.60,-0.40,0.87,-0.10,33.69,953.23,24.06,0.00,5037.00,33.00,0.00,28.00,22.00,24.00,-45.92979050,-23.24739838,599.08,0,0,0,0,0,0,0,0,
12.754180,-0.21,-0.10,9.97,0.04,0.00,0.01,39.51,9.52,-24.89,0.03,-0.04,9.64,-0.02,-0.12,0.00,26.74,-32.02,-11.77,-0.41,0.87,-0.10,33.69,953.23,24.06,-5.05,5040.00,33.00,0.00,30.00,22.00,24.00,-45.92979050,-23.24739838,599.08,0,0,0,0,0,0,0,0,
12.787900,-0.12,-0.11,10.00,0.04,0.00,0.01,41.45,11.11,-22.68,0.03,-0.04,9.70,-0.03,-0.11,0.00,26.91,-31.49,-11.48,-0.41,0.87,-0.10,33.69,953.23,24.06,0.00,5037.00,44.00,0.00,28.00,20.00,22.00,-45.92979050,-23.24739838,599.08,0,0,0,0,0,0,0,0,
12.820565,-0.20,-0.05,9.97,0.04,0.00,0.01,41.45,11.11,-22.68,0.02,-0.04,9.65,-0.03,-0.10,0.01,27.38,-31.32,-11.72,-0.41,0.87,-0.10,33.69,953.23,24.06,-5.05,5037.00,33.00,0.00,26.00,18.00,20.00,-45.92979050,-23.24739838,599.08,0,0,0,0,0,0,0,0,
12.854353,-0.11,-0.08,10.03,0.04,0.00,0.01,41.45,11.11,-22.68,0.05,-0.04,9.67,-0.02,-0.11,0.01,27.90,-31.03,-11.37,-0.41,0.87,-0.10,33.69,953.23,24.06,0.00,5034.00,33.00,0.00,28.00,20.00,20.00,-45.92979050,-23.24739838,599.14,0,0,0,0,0,0,0,0,
